Service Date,Report Time,Route,Service Week,Down,Spares,Training,Not in Service,Total Bus Fleet,Spares %,Down %,Training %,Not in Service %
2023-08-16,Pull-out AM (6 AM-7 AM),RS-DP,Monday-Thursday,25.0,9.0,0.0,0.0,73,0.1232876712328767,0.3424657534246575,0.0,0.0
2023-08-16,Pull-out AM (6 AM-7 AM),WP-AM,Monday-Thursday,25.0,9.0,0.0,0.0,73,0.1232876712328767,0.3424657534246575,0.0,0.0
2023-08-17,AM Service Delivery (7 AM-9 AM),CH-US,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-17,AM Service Delivery (7 AM-9 AM),EM-LP,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-17,AM Service Delivery (7 AM-9 AM),GT-US,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-17,AM Service Delivery (7 AM-9 AM),NMS,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-17,AM Service Delivery (7 AM-9 AM),RS-DP,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-17,AM Service Delivery (7 AM-9 AM),WP-AM,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-17,Night Service Delivery (9 PM onwards),CH-US,Monday-Thursday,19.0,4.0,0.0,0.0,73,0.0547945205479452,0.2602739726027397,0.0,0.0
2023-08-17,Night Service Delivery (9 PM onwards),EM-LP,Monday-Thursday,19.0,4.0,0.0,0.0,73,0.0547945205479452,0.2602739726027397,0.0,0.0
2023-08-17,Night Service Delivery (9 PM onwards),GT-US,Monday-Thursday,19.0,4.0,0.0,0.0,73,0.0547945205479452,0.2602739726027397,0.0,0.0
2023-08-17,Night Service Delivery (9 PM onwards),NMS,Monday-Thursday,19.0,4.0,0.0,0.0,73,0.0547945205479452,0.2602739726027397,0.0,0.0
2023-08-17,Night Service Delivery (9 PM onwards),RS-DP,Monday-Thursday,19.0,4.0,0.0,0.0,73,0.0547945205479452,0.2602739726027397,0.0,0.0
2023-08-17,Night Service Delivery (9 PM onwards),WP-AM,Monday-Thursday,19.0,4.0,0.0,0.0,73,0.0547945205479452,0.2602739726027397,0.0,0.0
2023-08-17,Operations Report,CH-US,Monday-Thursday,23.0,0.0,0.0,10.0,73,0.0,0.3150684931506849,0.0,0.136986301369863
2023-08-17,Operations Report,EM-LP,Monday-Thursday,23.0,0.0,0.0,10.0,73,0.0,0.3150684931506849,0.0,0.136986301369863
2023-08-17,Operations Report,GT-US,Monday-Thursday,23.0,0.0,0.0,10.0,73,0.0,0.3150684931506849,0.0,0.136986301369863
2023-08-17,Operations Report,NMS,Monday-Thursday,23.0,0.0,0.0,10.0,73,0.0,0.3150684931506849,0.0,0.136986301369863
2023-08-17,Operations Report,RS-DP,Monday-Thursday,23.0,0.0,0.0,10.0,73,0.0,0.3150684931506849,0.0,0.136986301369863
2023-08-17,Operations Report,WP-AM,Monday-Thursday,23.0,0.0,0.0,10.0,73,0.0,0.3150684931506849,0.0,0.136986301369863
2023-08-17,PM Service Delivery (3 PM-5 PM),CH-US,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-17,PM Service Delivery (3 PM-5 PM),EM-LP,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-17,PM Service Delivery (3 PM-5 PM),GT-US,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-17,PM Service Delivery (3 PM-5 PM),NMS,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-17,PM Service Delivery (3 PM-5 PM),RS-DP,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-17,PM Service Delivery (3 PM-5 PM),WP-AM,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-17,Pull-out AM (6 AM-7 AM),CH-US,Monday-Thursday,21.0,18.0,1.0,0.0,73,0.2465753424657534,0.2876712328767123,0.0136986301369863,0.0
2023-08-17,Pull-out AM (6 AM-7 AM),EM-LP,Monday-Thursday,21.0,18.0,1.0,0.0,73,0.2465753424657534,0.2876712328767123,0.0136986301369863,0.0
2023-08-17,Pull-out AM (6 AM-7 AM),GT-US,Monday-Thursday,21.0,18.0,1.0,0.0,73,0.2465753424657534,0.2876712328767123,0.0136986301369863,0.0
2023-08-17,Pull-out AM (6 AM-7 AM),NMS,Monday-Thursday,21.0,18.0,1.0,0.0,73,0.2465753424657534,0.2876712328767123,0.0136986301369863,0.0
2023-08-17,Pull-out AM (6 AM-7 AM),RS-DP,Monday-Thursday,21.0,18.0,1.0,0.0,73,0.2465753424657534,0.2876712328767123,0.0136986301369863,0.0
2023-08-17,Pull-out AM (6 AM-7 AM),WP-AM,Monday-Thursday,21.0,18.0,1.0,0.0,73,0.2465753424657534,0.2876712328767123,0.0136986301369863,0.0
2023-08-18,AM Service Delivery (7 AM-9 AM),CH-US,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,AM Service Delivery (7 AM-9 AM),EM-LP,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,AM Service Delivery (7 AM-9 AM),GT-US,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,AM Service Delivery (7 AM-9 AM),NMS,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,AM Service Delivery (7 AM-9 AM),RS-DP,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,AM Service Delivery (7 AM-9 AM),WP-AM,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,Night Service Delivery (9 PM onwards),CH-US,Friday,22.0,1.0,0.0,0.0,73,0.0136986301369863,0.3013698630136986,0.0,0.0
2023-08-18,Night Service Delivery (9 PM onwards),EM-LP,Friday,22.0,1.0,0.0,0.0,73,0.0136986301369863,0.3013698630136986,0.0,0.0
2023-08-18,Night Service Delivery (9 PM onwards),GT-US,Friday,22.0,1.0,0.0,0.0,73,0.0136986301369863,0.3013698630136986,0.0,0.0
2023-08-18,Night Service Delivery (9 PM onwards),NMS,Friday,22.0,1.0,0.0,0.0,73,0.0136986301369863,0.3013698630136986,0.0,0.0
2023-08-18,Night Service Delivery (9 PM onwards),RS-DP,Friday,22.0,1.0,0.0,0.0,73,0.0136986301369863,0.3013698630136986,0.0,0.0
2023-08-18,Night Service Delivery (9 PM onwards),WP-AM,Friday,22.0,1.0,0.0,0.0,73,0.0136986301369863,0.3013698630136986,0.0,0.0
2023-08-18,Operations Report,CH-US,Friday,20.0,13.0,-1.0,0.0,73,0.1780821917808219,0.273972602739726,-0.0136986301369863,0.0
2023-08-18,Operations Report,EM-LP,Friday,20.0,13.0,-1.0,0.0,73,0.1780821917808219,0.273972602739726,-0.0136986301369863,0.0
2023-08-18,Operations Report,GT-US,Friday,20.0,13.0,-1.0,0.0,73,0.1780821917808219,0.273972602739726,-0.0136986301369863,0.0
2023-08-18,Operations Report,NMS,Friday,20.0,13.0,-1.0,0.0,73,0.1780821917808219,0.273972602739726,-0.0136986301369863,0.0
2023-08-18,Operations Report,RS-DP,Friday,20.0,13.0,-1.0,0.0,73,0.1780821917808219,0.273972602739726,-0.0136986301369863,0.0
2023-08-18,Operations Report,WP-AM,Friday,20.0,13.0,-1.0,0.0,73,0.1780821917808219,0.273972602739726,-0.0136986301369863,0.0
2023-08-18,PM Service Delivery (3 PM-5 PM),CH-US,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,PM Service Delivery (3 PM-5 PM),EM-LP,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,PM Service Delivery (3 PM-5 PM),GT-US,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,PM Service Delivery (3 PM-5 PM),NMS,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,PM Service Delivery (3 PM-5 PM),RS-DP,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,PM Service Delivery (3 PM-5 PM),WP-AM,Friday,25.0,0.0,0.0,0.0,73,0.0,0.3424657534246575,0.0,0.0
2023-08-18,Pull-out AM (6 AM-7 AM),CH-US,Friday,25.0,18.0,1.0,0.0,73,0.2465753424657534,0.3424657534246575,0.0136986301369863,0.0
2023-08-18,Pull-out AM (6 AM-7 AM),EM-LP,Friday,25.0,18.0,1.0,0.0,73,0.2465753424657534,0.3424657534246575,0.0136986301369863,0.0
2023-08-18,Pull-out AM (6 AM-7 AM),GT-US,Friday,25.0,18.0,1.0,0.0,73,0.2465753424657534,0.3424657534246575,0.0136986301369863,0.0
2023-08-18,Pull-out AM (6 AM-7 AM),NMS,Friday,25.0,18.0,1.0,0.0,73,0.2465753424657534,0.3424657534246575,0.0136986301369863,0.0
2023-08-18,Pull-out AM (6 AM-7 AM),RS-DP,Friday,25.0,18.0,1.0,0.0,73,0.2465753424657534,0.3424657534246575,0.0136986301369863,0.0
2023-08-18,Pull-out AM (6 AM-7 AM),WP-AM,Friday,25.0,18.0,1.0,0.0,73,0.2465753424657534,0.3424657534246575,0.0136986301369863,0.0
2023-08-19,Night Service Delivery (9 PM onwards),CH-US,Saturday,22.0,2.0,0.0,0.0,73,0.0273972602739726,0.3013698630136986,0.0,0.0
2023-08-19,Night Service Delivery (9 PM onwards),EM-LP,Saturday,22.0,2.0,0.0,0.0,73,0.0273972602739726,0.3013698630136986,0.0,0.0
2023-08-19,Night Service Delivery (9 PM onwards),GT-US,Saturday,22.0,2.0,0.0,0.0,73,0.0273972602739726,0.3013698630136986,0.0,0.0
2023-08-19,Night Service Delivery (9 PM onwards),NMS,Saturday,22.0,2.0,0.0,0.0,73,0.0273972602739726,0.3013698630136986,0.0,0.0
2023-08-19,Night Service Delivery (9 PM onwards),RS-DP,Saturday,22.0,2.0,0.0,0.0,73,0.0273972602739726,0.3013698630136986,0.0,0.0
2023-08-19,Night Service Delivery (9 PM onwards),WP-AM,Saturday,22.0,2.0,0.0,0.0,73,0.0273972602739726,0.3013698630136986,0.0,0.0
2023-08-19,Operations Report,CH-US,Saturday,21.0,17.0,0.0,0.0,73,0.2328767123287671,0.2876712328767123,0.0,0.0
2023-08-19,Operations Report,EM-LP,Saturday,21.0,17.0,0.0,0.0,73,0.2328767123287671,0.2876712328767123,0.0,0.0
2023-08-19,Operations Report,GT-US,Saturday,21.0,17.0,0.0,0.0,73,0.2328767123287671,0.2876712328767123,0.0,0.0
2023-08-19,Operations Report,NMS,Saturday,21.0,17.0,0.0,0.0,73,0.2328767123287671,0.2876712328767123,0.0,0.0
2023-08-19,Operations Report,RS-DP,Saturday,21.0,17.0,0.0,0.0,73,0.2328767123287671,0.2876712328767123,0.0,0.0
2023-08-19,Operations Report,WP-AM,Saturday,21.0,17.0,0.0,0.0,73,0.2328767123287671,0.2876712328767123,0.0,0.0
2023-08-19,PM Service Delivery (3 PM-5 PM),CH-US,Saturday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-19,PM Service Delivery (3 PM-5 PM),EM-LP,Saturday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-19,PM Service Delivery (3 PM-5 PM),GT-US,Saturday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-19,PM Service Delivery (3 PM-5 PM),NMS,Saturday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-19,PM Service Delivery (3 PM-5 PM),RS-DP,Saturday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-19,PM Service Delivery (3 PM-5 PM),WP-AM,Saturday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-19,Pull-out AM (6 AM-7 AM),CH-US,Saturday,15.0,13.0,0.0,0.0,73,0.1780821917808219,0.2054794520547945,0.0,0.0
2023-08-19,Pull-out AM (6 AM-7 AM),EM-LP,Saturday,15.0,13.0,0.0,0.0,73,0.1780821917808219,0.2054794520547945,0.0,0.0
2023-08-19,Pull-out AM (6 AM-7 AM),GT-US,Saturday,15.0,13.0,0.0,0.0,73,0.1780821917808219,0.2054794520547945,0.0,0.0
2023-08-19,Pull-out AM (6 AM-7 AM),NMS,Saturday,15.0,13.0,0.0,0.0,73,0.1780821917808219,0.2054794520547945,0.0,0.0
2023-08-19,Pull-out AM (6 AM-7 AM),RS-DP,Saturday,15.0,13.0,0.0,0.0,73,0.1780821917808219,0.2054794520547945,0.0,0.0
2023-08-19,Pull-out AM (6 AM-7 AM),WP-AM,Saturday,15.0,13.0,0.0,0.0,73,0.1780821917808219,0.2054794520547945,0.0,0.0
2023-08-20,AM Service Delivery (7 AM-9 AM),CH-US,Sunday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-20,AM Service Delivery (7 AM-9 AM),EM-LP,Sunday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-20,AM Service Delivery (7 AM-9 AM),GT-US,Sunday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-20,AM Service Delivery (7 AM-9 AM),NMS,Sunday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-20,AM Service Delivery (7 AM-9 AM),RS-DP,Sunday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-20,AM Service Delivery (7 AM-9 AM),WP-AM,Sunday,24.0,0.0,0.0,0.0,73,0.0,0.3287671232876712,0.0,0.0
2023-08-20,Night Service Delivery (9 PM onwards),CH-US,Sunday,22.0,3.0,0.0,0.0,73,0.0410958904109589,0.3013698630136986,0.0,0.0
2023-08-20,Night Service Delivery (9 PM onwards),EM-LP,Sunday,22.0,3.0,0.0,0.0,73,0.0410958904109589,0.3013698630136986,0.0,0.0
2023-08-20,Night Service Delivery (9 PM onwards),GT-US,Sunday,22.0,3.0,0.0,0.0,73,0.0410958904109589,0.3013698630136986,0.0,0.0
2023-08-20,Night Service Delivery (9 PM onwards),NMS,Sunday,22.0,3.0,0.0,0.0,73,0.0410958904109589,0.3013698630136986,0.0,0.0
2023-08-20,Night Service Delivery (9 PM onwards),RS-DP,Sunday,22.0,3.0,0.0,0.0,73,0.0410958904109589,0.3013698630136986,0.0,0.0
2023-08-20,Night Service Delivery (9 PM onwards),WP-AM,Sunday,22.0,3.0,0.0,0.0,73,0.0410958904109589,0.3013698630136986,0.0,0.0
2023-08-20,Operations Report,CH-US,Sunday,18.0,0.0,0.0,16.0,73,0.0,0.2465753424657534,0.0,0.2191780821917808
2023-08-20,Operations Report,EM-LP,Sunday,18.0,0.0,0.0,16.0,73,0.0,0.2465753424657534,0.0,0.2191780821917808
2023-08-20,Operations Report,GT-US,Sunday,18.0,0.0,0.0,16.0,73,0.0,0.2465753424657534,0.0,0.2191780821917808
2023-08-20,Operations Report,NMS,Sunday,18.0,0.0,0.0,16.0,73,0.0,0.2465753424657534,0.0,0.2191780821917808
2023-08-20,Operations Report,RS-DP,Sunday,18.0,0.0,0.0,16.0,73,0.0,0.2465753424657534,0.0,0.2191780821917808
2023-08-20,Operations Report,WP-AM,Sunday,18.0,0.0,0.0,16.0,73,0.0,0.2465753424657534,0.0,0.2191780821917808
2023-08-20,PM Service Delivery (3 PM-5 PM),CH-US,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-20,PM Service Delivery (3 PM-5 PM),EM-LP,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-20,PM Service Delivery (3 PM-5 PM),GT-US,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-20,PM Service Delivery (3 PM-5 PM),NMS,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-20,PM Service Delivery (3 PM-5 PM),RS-DP,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-20,PM Service Delivery (3 PM-5 PM),WP-AM,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-20,Pull-out AM (6 AM-7 AM),CH-US,Sunday,24.0,10.0,0.0,0.0,73,0.136986301369863,0.3287671232876712,0.0,0.0
2023-08-20,Pull-out AM (6 AM-7 AM),EM-LP,Sunday,24.0,10.0,0.0,0.0,73,0.136986301369863,0.3287671232876712,0.0,0.0
2023-08-20,Pull-out AM (6 AM-7 AM),GT-US,Sunday,24.0,10.0,0.0,0.0,73,0.136986301369863,0.3287671232876712,0.0,0.0
2023-08-20,Pull-out AM (6 AM-7 AM),NMS,Sunday,24.0,10.0,0.0,0.0,73,0.136986301369863,0.3287671232876712,0.0,0.0
2023-08-20,Pull-out AM (6 AM-7 AM),RS-DP,Sunday,24.0,10.0,0.0,0.0,73,0.136986301369863,0.3287671232876712,0.0,0.0
2023-08-20,Pull-out AM (6 AM-7 AM),WP-AM,Sunday,24.0,10.0,0.0,0.0,73,0.136986301369863,0.3287671232876712,0.0,0.0
2023-08-21,AM Service Delivery (7 AM-9 AM),CH-US,Monday-Thursday,23.0,2.0,0.0,0.0,73,0.0273972602739726,0.3150684931506849,0.0,0.0
2023-08-21,AM Service Delivery (7 AM-9 AM),EM-LP,Monday-Thursday,23.0,2.0,0.0,0.0,73,0.0273972602739726,0.3150684931506849,0.0,0.0
2023-08-21,AM Service Delivery (7 AM-9 AM),GT-US,Monday-Thursday,23.0,2.0,0.0,0.0,73,0.0273972602739726,0.3150684931506849,0.0,0.0
2023-08-21,AM Service Delivery (7 AM-9 AM),NMS,Monday-Thursday,23.0,2.0,0.0,0.0,73,0.0273972602739726,0.3150684931506849,0.0,0.0
2023-08-21,AM Service Delivery (7 AM-9 AM),RS-DP,Monday-Thursday,23.0,2.0,0.0,0.0,73,0.0273972602739726,0.3150684931506849,0.0,0.0
2023-08-21,AM Service Delivery (7 AM-9 AM),WP-AM,Monday-Thursday,23.0,2.0,0.0,0.0,73,0.0273972602739726,0.3150684931506849,0.0,0.0
2023-08-21,Night Service Delivery (9 PM onwards),CH-US,Monday-Thursday,19.0,3.0,0.0,0.0,73,0.0410958904109589,0.2602739726027397,0.0,0.0
2023-08-21,Night Service Delivery (9 PM onwards),EM-LP,Monday-Thursday,19.0,3.0,0.0,0.0,73,0.0410958904109589,0.2602739726027397,0.0,0.0
2023-08-21,Night Service Delivery (9 PM onwards),GT-US,Monday-Thursday,19.0,3.0,0.0,0.0,73,0.0410958904109589,0.2602739726027397,0.0,0.0
2023-08-21,Night Service Delivery (9 PM onwards),NMS,Monday-Thursday,19.0,3.0,0.0,0.0,73,0.0410958904109589,0.2602739726027397,0.0,0.0
2023-08-21,Night Service Delivery (9 PM onwards),RS-DP,Monday-Thursday,19.0,3.0,0.0,0.0,73,0.0410958904109589,0.2602739726027397,0.0,0.0
2023-08-21,Night Service Delivery (9 PM onwards),WP-AM,Monday-Thursday,19.0,3.0,0.0,0.0,73,0.0410958904109589,0.2602739726027397,0.0,0.0
2023-08-21,Operations Report,CH-US,Monday-Thursday,20.0,0.0,0.0,14.0,73,0.0,0.273972602739726,0.0,0.1917808219178082
2023-08-21,Operations Report,EM-LP,Monday-Thursday,20.0,0.0,0.0,14.0,73,0.0,0.273972602739726,0.0,0.1917808219178082
2023-08-21,Operations Report,GT-US,Monday-Thursday,20.0,0.0,0.0,14.0,73,0.0,0.273972602739726,0.0,0.1917808219178082
2023-08-21,Operations Report,NMS,Monday-Thursday,20.0,0.0,0.0,14.0,73,0.0,0.273972602739726,0.0,0.1917808219178082
2023-08-21,Operations Report,RS-DP,Monday-Thursday,20.0,0.0,0.0,14.0,73,0.0,0.273972602739726,0.0,0.1917808219178082
2023-08-21,Operations Report,WP-AM,Monday-Thursday,20.0,0.0,0.0,14.0,73,0.0,0.273972602739726,0.0,0.1917808219178082
2023-08-21,PM Service Delivery (3 PM-5 PM),CH-US,Monday-Thursday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-21,PM Service Delivery (3 PM-5 PM),EM-LP,Monday-Thursday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-21,PM Service Delivery (3 PM-5 PM),GT-US,Monday-Thursday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-21,PM Service Delivery (3 PM-5 PM),NMS,Monday-Thursday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-21,PM Service Delivery (3 PM-5 PM),RS-DP,Monday-Thursday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-21,PM Service Delivery (3 PM-5 PM),WP-AM,Monday-Thursday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-21,Pull-out AM (6 AM-7 AM),CH-US,Monday-Thursday,31.0,5.0,0.0,0.0,73,0.0684931506849315,0.4246575342465753,0.0,0.0
2023-08-21,Pull-out AM (6 AM-7 AM),EM-LP,Monday-Thursday,31.0,5.0,0.0,0.0,73,0.0684931506849315,0.4246575342465753,0.0,0.0
2023-08-21,Pull-out AM (6 AM-7 AM),GT-US,Monday-Thursday,31.0,5.0,0.0,0.0,73,0.0684931506849315,0.4246575342465753,0.0,0.0
2023-08-21,Pull-out AM (6 AM-7 AM),NMS,Monday-Thursday,31.0,5.0,0.0,0.0,73,0.0684931506849315,0.4246575342465753,0.0,0.0
2023-08-21,Pull-out AM (6 AM-7 AM),RS-DP,Monday-Thursday,31.0,5.0,0.0,0.0,73,0.0684931506849315,0.4246575342465753,0.0,0.0
2023-08-21,Pull-out AM (6 AM-7 AM),WP-AM,Monday-Thursday,31.0,5.0,0.0,0.0,73,0.0684931506849315,0.4246575342465753,0.0,0.0
