Service Date,Report Time,Route,Service Week,Down,Spares,Training,Not in Service,Total Bus Fleet,Spares %,Down %,Training %,Not in Service %
2023-08-22,AM Service Delivery (7 AM-9 AM),CH-US,Monday-Thursday,21.0,1.0,1.0,0.0,73,0.0136986301369863,0.2876712328767123,0.0136986301369863,0.0
2023-08-22,AM Service Delivery (7 AM-9 AM),EM-LP,Monday-Thursday,21.0,1.0,1.0,0.0,73,0.0136986301369863,0.2876712328767123,0.0136986301369863,0.0
2023-08-22,AM Service Delivery (7 AM-9 AM),GT-US,Monday-Thursday,21.0,1.0,1.0,0.0,73,0.0136986301369863,0.2876712328767123,0.0136986301369863,0.0
2023-08-22,AM Service Delivery (7 AM-9 AM),NMS,Monday-Thursday,21.0,1.0,1.0,0.0,73,0.0136986301369863,0.2876712328767123,0.0136986301369863,0.0
2023-08-22,AM Service Delivery (7 AM-9 AM),RS-DP,Monday-Thursday,21.0,1.0,1.0,0.0,73,0.0136986301369863,0.2876712328767123,0.0136986301369863,0.0
2023-08-22,AM Service Delivery (7 AM-9 AM),WP-AM,Monday-Thursday,21.0,1.0,1.0,0.0,73,0.0136986301369863,0.2876712328767123,0.0136986301369863,0.0
2023-08-22,Night Service Delivery (9 PM onwards),CH-US,Monday-Thursday,19.0,0.0,0.0,0.0,73,0.0,0.2602739726027397,0.0,0.0
2023-08-22,Night Service Delivery (9 PM onwards),EM-LP,Monday-Thursday,19.0,0.0,0.0,0.0,73,0.0,0.2602739726027397,0.0,0.0
2023-08-22,Night Service Delivery (9 PM onwards),GT-US,Monday-Thursday,19.0,0.0,0.0,0.0,73,0.0,0.2602739726027397,0.0,0.0
2023-08-22,Night Service Delivery (9 PM onwards),NMS,Monday-Thursday,19.0,0.0,0.0,0.0,73,0.0,0.2602739726027397,0.0,0.0
2023-08-22,Night Service Delivery (9 PM onwards),RS-DP,Monday-Thursday,19.0,0.0,0.0,0.0,73,0.0,0.2602739726027397,0.0,0.0
2023-08-22,Night Service Delivery (9 PM onwards),WP-AM,Monday-Thursday,19.0,0.0,0.0,0.0,73,0.0,0.2602739726027397,0.0,0.0
2023-08-22,Operations Report,CH-US,Monday-Thursday,20.0,1.0,0.0,8.0,73,0.0136986301369863,0.273972602739726,0.0,0.1095890410958904
2023-08-22,Operations Report,EM-LP,Monday-Thursday,20.0,1.0,0.0,8.0,73,0.0136986301369863,0.273972602739726,0.0,0.1095890410958904
2023-08-22,Operations Report,GT-US,Monday-Thursday,20.0,1.0,0.0,8.0,73,0.0136986301369863,0.273972602739726,0.0,0.1095890410958904
2023-08-22,Operations Report,NMS,Monday-Thursday,20.0,1.0,0.0,8.0,73,0.0136986301369863,0.273972602739726,0.0,0.1095890410958904
2023-08-22,Operations Report,RS-DP,Monday-Thursday,20.0,1.0,0.0,8.0,73,0.0136986301369863,0.273972602739726,0.0,0.1095890410958904
2023-08-22,Operations Report,WP-AM,Monday-Thursday,20.0,1.0,0.0,8.0,73,0.0136986301369863,0.273972602739726,0.0,0.1095890410958904
2023-08-22,PM Service Delivery (3 PM-5 PM),CH-US,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-22,PM Service Delivery (3 PM-5 PM),EM-LP,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-22,PM Service Delivery (3 PM-5 PM),GT-US,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-22,PM Service Delivery (3 PM-5 PM),NMS,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-22,PM Service Delivery (3 PM-5 PM),RS-DP,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-22,PM Service Delivery (3 PM-5 PM),WP-AM,Monday-Thursday,20.0,0.0,0.0,0.0,73,0.0,0.273972602739726,0.0,0.0
2023-08-22,Pull-out AM (6 AM-7 AM),CH-US,Monday-Thursday,22.0,8.0,0.0,0.0,73,0.1095890410958904,0.3013698630136986,0.0,0.0
2023-08-22,Pull-out AM (6 AM-7 AM),EM-LP,Monday-Thursday,22.0,8.0,0.0,0.0,73,0.1095890410958904,0.3013698630136986,0.0,0.0
2023-08-22,Pull-out AM (6 AM-7 AM),GT-US,Monday-Thursday,22.0,8.0,0.0,0.0,73,0.1095890410958904,0.3013698630136986,0.0,0.0
2023-08-22,Pull-out AM (6 AM-7 AM),NMS,Monday-Thursday,22.0,8.0,0.0,0.0,73,0.1095890410958904,0.3013698630136986,0.0,0.0
2023-08-22,Pull-out AM (6 AM-7 AM),RS-DP,Monday-Thursday,22.0,8.0,0.0,0.0,73,0.1095890410958904,0.3013698630136986,0.0,0.0
2023-08-22,Pull-out AM (6 AM-7 AM),WP-AM,Monday-Thursday,22.0,8.0,0.0,0.0,73,0.1095890410958904,0.3013698630136986,0.0,0.0
2023-08-23,AM Service Delivery (7 AM-9 AM),CH-US,Monday-Thursday,19.0,0.0,1.0,0.0,73,0.0,0.2602739726027397,0.0136986301369863,0.0
2023-08-23,AM Service Delivery (7 AM-9 AM),EM-LP,Monday-Thursday,19.0,0.0,1.0,0.0,73,0.0,0.2602739726027397,0.0136986301369863,0.0
2023-08-23,AM Service Delivery (7 AM-9 AM),GT-US,Monday-Thursday,19.0,0.0,1.0,0.0,73,0.0,0.2602739726027397,0.0136986301369863,0.0
2023-08-23,AM Service Delivery (7 AM-9 AM),NMS,Monday-Thursday,19.0,0.0,1.0,0.0,73,0.0,0.2602739726027397,0.0136986301369863,0.0
2023-08-23,AM Service Delivery (7 AM-9 AM),RS-DP,Monday-Thursday,19.0,0.0,1.0,0.0,73,0.0,0.2602739726027397,0.0136986301369863,0.0
2023-08-23,AM Service Delivery (7 AM-9 AM),WP-AM,Monday-Thursday,19.0,0.0,1.0,0.0,73,0.0,0.2602739726027397,0.0136986301369863,0.0
2023-08-23,Night Service Delivery (9 PM onwards),CH-US,Monday-Thursday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-23,Night Service Delivery (9 PM onwards),EM-LP,Monday-Thursday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-23,Night Service Delivery (9 PM onwards),GT-US,Monday-Thursday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-23,Night Service Delivery (9 PM onwards),NMS,Monday-Thursday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-23,Night Service Delivery (9 PM onwards),RS-DP,Monday-Thursday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-23,Night Service Delivery (9 PM onwards),WP-AM,Monday-Thursday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-23,Operations Report,CH-US,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-23,Operations Report,EM-LP,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-23,Operations Report,GT-US,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-23,Operations Report,NMS,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-23,Operations Report,RS-DP,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-23,Operations Report,WP-AM,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-23,PM Service Delivery (3 PM-5 PM),CH-US,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-23,PM Service Delivery (3 PM-5 PM),EM-LP,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-23,PM Service Delivery (3 PM-5 PM),GT-US,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-23,PM Service Delivery (3 PM-5 PM),NMS,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-23,PM Service Delivery (3 PM-5 PM),RS-DP,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-23,PM Service Delivery (3 PM-5 PM),WP-AM,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-23,Pull-out AM (6 AM-7 AM),CH-US,Monday-Thursday,20.0,11.0,0.0,0.0,73,0.1506849315068493,0.273972602739726,0.0,0.0
2023-08-23,Pull-out AM (6 AM-7 AM),EM-LP,Monday-Thursday,20.0,11.0,0.0,0.0,73,0.1506849315068493,0.273972602739726,0.0,0.0
2023-08-23,Pull-out AM (6 AM-7 AM),GT-US,Monday-Thursday,20.0,11.0,0.0,0.0,73,0.1506849315068493,0.273972602739726,0.0,0.0
2023-08-23,Pull-out AM (6 AM-7 AM),NMS,Monday-Thursday,20.0,11.0,0.0,0.0,73,0.1506849315068493,0.273972602739726,0.0,0.0
2023-08-23,Pull-out AM (6 AM-7 AM),RS-DP,Monday-Thursday,20.0,11.0,0.0,0.0,73,0.1506849315068493,0.273972602739726,0.0,0.0
2023-08-23,Pull-out AM (6 AM-7 AM),WP-AM,Monday-Thursday,20.0,11.0,0.0,0.0,73,0.1506849315068493,0.273972602739726,0.0,0.0
2023-08-24,AM Service Delivery (7 AM-9 AM),CH-US,Monday-Thursday,24.0,0.0,1.0,0.0,73,0.0,0.3287671232876712,0.0136986301369863,0.0
2023-08-24,AM Service Delivery (7 AM-9 AM),EM-LP,Monday-Thursday,24.0,0.0,1.0,0.0,73,0.0,0.3287671232876712,0.0136986301369863,0.0
2023-08-24,AM Service Delivery (7 AM-9 AM),GT-US,Monday-Thursday,24.0,0.0,1.0,0.0,73,0.0,0.3287671232876712,0.0136986301369863,0.0
2023-08-24,AM Service Delivery (7 AM-9 AM),NMS,Monday-Thursday,24.0,0.0,1.0,0.0,73,0.0,0.3287671232876712,0.0136986301369863,0.0
2023-08-24,AM Service Delivery (7 AM-9 AM),RS-DP,Monday-Thursday,24.0,0.0,1.0,0.0,73,0.0,0.3287671232876712,0.0136986301369863,0.0
2023-08-24,AM Service Delivery (7 AM-9 AM),WP-AM,Monday-Thursday,24.0,0.0,1.0,0.0,73,0.0,0.3287671232876712,0.0136986301369863,0.0
2023-08-24,Night Service Delivery (9 PM onwards),CH-US,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-24,Night Service Delivery (9 PM onwards),EM-LP,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-24,Night Service Delivery (9 PM onwards),GT-US,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-24,Night Service Delivery (9 PM onwards),NMS,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-24,Night Service Delivery (9 PM onwards),RS-DP,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-24,Night Service Delivery (9 PM onwards),WP-AM,Monday-Thursday,22.0,0.0,0.0,0.0,73,0.0,0.3013698630136986,0.0,0.0
2023-08-24,Operations Report,CH-US,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-24,Operations Report,EM-LP,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-24,Operations Report,GT-US,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-24,Operations Report,NMS,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-24,Operations Report,RS-DP,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-24,Operations Report,WP-AM,Monday-Thursday,20.0,0.0,0.0,11.0,73,0.0,0.273972602739726,0.0,0.1506849315068493
2023-08-24,Pull-out AM (6 AM-7 AM),CH-US,Monday-Thursday,17.0,17.0,1.0,0.0,73,0.2328767123287671,0.2328767123287671,0.0136986301369863,0.0
2023-08-24,Pull-out AM (6 AM-7 AM),EM-LP,Monday-Thursday,17.0,17.0,1.0,0.0,73,0.2328767123287671,0.2328767123287671,0.0136986301369863,0.0
2023-08-24,Pull-out AM (6 AM-7 AM),GT-US,Monday-Thursday,17.0,17.0,1.0,0.0,73,0.2328767123287671,0.2328767123287671,0.0136986301369863,0.0
2023-08-24,Pull-out AM (6 AM-7 AM),NMS,Monday-Thursday,17.0,17.0,1.0,0.0,73,0.2328767123287671,0.2328767123287671,0.0136986301369863,0.0
2023-08-24,Pull-out AM (6 AM-7 AM),RS-DP,Monday-Thursday,17.0,17.0,1.0,0.0,73,0.2328767123287671,0.2328767123287671,0.0136986301369863,0.0
2023-08-24,Pull-out AM (6 AM-7 AM),WP-AM,Monday-Thursday,17.0,17.0,1.0,0.0,73,0.2328767123287671,0.2328767123287671,0.0136986301369863,0.0
2023-08-25,AM Service Delivery (7 AM-9 AM),CH-US,Friday,20.0,0.0,1.0,0.0,73,0.0,0.273972602739726,0.0136986301369863,0.0
2023-08-25,AM Service Delivery (7 AM-9 AM),EM-LP,Friday,20.0,0.0,1.0,0.0,73,0.0,0.273972602739726,0.0136986301369863,0.0
2023-08-25,AM Service Delivery (7 AM-9 AM),GT-US,Friday,20.0,0.0,1.0,0.0,73,0.0,0.273972602739726,0.0136986301369863,0.0
2023-08-25,AM Service Delivery (7 AM-9 AM),NMS,Friday,20.0,0.0,1.0,0.0,73,0.0,0.273972602739726,0.0136986301369863,0.0
2023-08-25,AM Service Delivery (7 AM-9 AM),RS-DP,Friday,20.0,0.0,1.0,0.0,73,0.0,0.273972602739726,0.0136986301369863,0.0
2023-08-25,AM Service Delivery (7 AM-9 AM),WP-AM,Friday,20.0,0.0,1.0,0.0,73,0.0,0.273972602739726,0.0136986301369863,0.0
2023-08-25,Night Service Delivery (9 PM onwards),CH-US,Friday,18.0,0.0,0.0,0.0,73,0.0,0.2465753424657534,0.0,0.0
2023-08-25,Night Service Delivery (9 PM onwards),EM-LP,Friday,18.0,0.0,0.0,0.0,73,0.0,0.2465753424657534,0.0,0.0
2023-08-25,Night Service Delivery (9 PM onwards),GT-US,Friday,18.0,0.0,0.0,0.0,73,0.0,0.2465753424657534,0.0,0.0
2023-08-25,Night Service Delivery (9 PM onwards),NMS,Friday,18.0,0.0,0.0,0.0,73,0.0,0.2465753424657534,0.0,0.0
2023-08-25,Night Service Delivery (9 PM onwards),RS-DP,Friday,18.0,0.0,0.0,0.0,73,0.0,0.2465753424657534,0.0,0.0
2023-08-25,Night Service Delivery (9 PM onwards),WP-AM,Friday,18.0,0.0,0.0,0.0,73,0.0,0.2465753424657534,0.0,0.0
2023-08-25,PM Service Delivery (3 PM-5 PM),CH-US,Friday,18.0,3.0,0.0,0.0,73,0.0410958904109589,0.2465753424657534,0.0,0.0
2023-08-25,PM Service Delivery (3 PM-5 PM),EM-LP,Friday,18.0,3.0,0.0,0.0,73,0.0410958904109589,0.2465753424657534,0.0,0.0
2023-08-25,PM Service Delivery (3 PM-5 PM),GT-US,Friday,18.0,3.0,0.0,0.0,73,0.0410958904109589,0.2465753424657534,0.0,0.0
2023-08-25,PM Service Delivery (3 PM-5 PM),NMS,Friday,18.0,3.0,0.0,0.0,73,0.0410958904109589,0.2465753424657534,0.0,0.0
2023-08-25,PM Service Delivery (3 PM-5 PM),RS-DP,Friday,18.0,3.0,0.0,0.0,73,0.0410958904109589,0.2465753424657534,0.0,0.0
2023-08-25,PM Service Delivery (3 PM-5 PM),WP-AM,Friday,18.0,3.0,0.0,0.0,73,0.0410958904109589,0.2465753424657534,0.0,0.0
2023-08-25,Pull-out AM (6 AM-7 AM),CH-US,Friday,16.0,16.0,1.0,0.0,73,0.2191780821917808,0.2191780821917808,0.0136986301369863,0.0
2023-08-25,Pull-out AM (6 AM-7 AM),EM-LP,Friday,16.0,16.0,1.0,0.0,73,0.2191780821917808,0.2191780821917808,0.0136986301369863,0.0
2023-08-25,Pull-out AM (6 AM-7 AM),GT-US,Friday,16.0,16.0,1.0,0.0,73,0.2191780821917808,0.2191780821917808,0.0136986301369863,0.0
2023-08-25,Pull-out AM (6 AM-7 AM),NMS,Friday,16.0,16.0,1.0,0.0,73,0.2191780821917808,0.2191780821917808,0.0136986301369863,0.0
2023-08-25,Pull-out AM (6 AM-7 AM),RS-DP,Friday,16.0,16.0,1.0,0.0,73,0.2191780821917808,0.2191780821917808,0.0136986301369863,0.0
2023-08-25,Pull-out AM (6 AM-7 AM),WP-AM,Friday,16.0,16.0,1.0,0.0,73,0.2191780821917808,0.2191780821917808,0.0136986301369863,0.0
2023-08-26,AM Service Delivery (7 AM-9 AM),CH-US,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,AM Service Delivery (7 AM-9 AM),EM-LP,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,AM Service Delivery (7 AM-9 AM),GT-US,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,AM Service Delivery (7 AM-9 AM),NMS,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,AM Service Delivery (7 AM-9 AM),RS-DP,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,AM Service Delivery (7 AM-9 AM),WP-AM,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,Night Service Delivery (9 PM onwards),CH-US,Saturday,22.0,4.0,0.0,0.0,73,0.0547945205479452,0.3013698630136986,0.0,0.0
2023-08-26,Night Service Delivery (9 PM onwards),EM-LP,Saturday,22.0,4.0,0.0,0.0,73,0.0547945205479452,0.3013698630136986,0.0,0.0
2023-08-26,Night Service Delivery (9 PM onwards),GT-US,Saturday,22.0,4.0,0.0,0.0,73,0.0547945205479452,0.3013698630136986,0.0,0.0
2023-08-26,Night Service Delivery (9 PM onwards),NMS,Saturday,22.0,4.0,0.0,0.0,73,0.0547945205479452,0.3013698630136986,0.0,0.0
2023-08-26,Night Service Delivery (9 PM onwards),RS-DP,Saturday,22.0,4.0,0.0,0.0,73,0.0547945205479452,0.3013698630136986,0.0,0.0
2023-08-26,Night Service Delivery (9 PM onwards),WP-AM,Saturday,22.0,4.0,0.0,0.0,73,0.0547945205479452,0.3013698630136986,0.0,0.0
2023-08-26,PM Service Delivery (3 PM-5 PM),CH-US,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,PM Service Delivery (3 PM-5 PM),EM-LP,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,PM Service Delivery (3 PM-5 PM),GT-US,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,PM Service Delivery (3 PM-5 PM),NMS,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,PM Service Delivery (3 PM-5 PM),RS-DP,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,PM Service Delivery (3 PM-5 PM),WP-AM,Saturday,21.0,0.0,0.0,0.0,73,0.0,0.2876712328767123,0.0,0.0
2023-08-26,Pull-out AM (6 AM-7 AM),CH-US,Saturday,17.0,15.0,0.0,0.0,73,0.2054794520547945,0.2328767123287671,0.0,0.0
2023-08-26,Pull-out AM (6 AM-7 AM),EM-LP,Saturday,17.0,15.0,0.0,0.0,73,0.2054794520547945,0.2328767123287671,0.0,0.0
2023-08-26,Pull-out AM (6 AM-7 AM),GT-US,Saturday,17.0,15.0,0.0,0.0,73,0.2054794520547945,0.2328767123287671,0.0,0.0
2023-08-26,Pull-out AM (6 AM-7 AM),NMS,Saturday,17.0,15.0,0.0,0.0,73,0.2054794520547945,0.2328767123287671,0.0,0.0
2023-08-26,Pull-out AM (6 AM-7 AM),RS-DP,Saturday,17.0,15.0,0.0,0.0,73,0.2054794520547945,0.2328767123287671,0.0,0.0
2023-08-26,Pull-out AM (6 AM-7 AM),WP-AM,Saturday,17.0,15.0,0.0,0.0,73,0.2054794520547945,0.2328767123287671,0.0,0.0
2023-08-27,AM Service Delivery (7 AM-9 AM),CH-US,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-27,AM Service Delivery (7 AM-9 AM),EM-LP,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-27,AM Service Delivery (7 AM-9 AM),GT-US,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-27,AM Service Delivery (7 AM-9 AM),NMS,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-27,AM Service Delivery (7 AM-9 AM),RS-DP,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-27,AM Service Delivery (7 AM-9 AM),WP-AM,Sunday,23.0,0.0,0.0,0.0,73,0.0,0.3150684931506849,0.0,0.0
2023-08-27,Pull-out AM (6 AM-7 AM),CH-US,Sunday,25.0,11.0,0.0,0.0,73,0.1506849315068493,0.3424657534246575,0.0,0.0
2023-08-27,Pull-out AM (6 AM-7 AM),EM-LP,Sunday,25.0,11.0,0.0,0.0,73,0.1506849315068493,0.3424657534246575,0.0,0.0
2023-08-27,Pull-out AM (6 AM-7 AM),GT-US,Sunday,25.0,11.0,0.0,0.0,73,0.1506849315068493,0.3424657534246575,0.0,0.0
2023-08-27,Pull-out AM (6 AM-7 AM),NMS,Sunday,25.0,11.0,0.0,0.0,73,0.1506849315068493,0.3424657534246575,0.0,0.0
2023-08-27,Pull-out AM (6 AM-7 AM),RS-DP,Sunday,25.0,11.0,0.0,0.0,73,0.1506849315068493,0.3424657534246575,0.0,0.0
2023-08-27,Pull-out AM (6 AM-7 AM),WP-AM,Sunday,25.0,11.0,0.0,0.0,73,0.1506849315068493,0.3424657534246575,0.0,0.0
